Site name: Merthyr ,,,,
Site latitude (deg): 51.7575 ,,,,
Site longitude (deg): -3.4494 ,,,,
Frequency (MHz): 449.425 ,,,,
Tx antenna height (m): 17 ,,,,
Adjusted e.i.r.p. (dBm): 40.6 ,,,,
Rx antenna height (m): 1.5 ,,,,
System noise floor (dBm): -122 ,,,,
Number of records: 39055 ,,,,
Date (dd.mm.yyyy), Time (hh:mm:ss), Rx Latitude (deg), Rx Longitude (deg), Local mean measurement (dBm) 
07.09.2017, 11:47:30,51.944369,-3.574464,-121.26
07.09.2017, 11:47:33,51.94445,-3.574124,-120.99
07.09.2017, 11:47:36,51.944559,-3.573785,-121.19
07.09.2017, 11:47:39,51.944692,-3.573455,-120.83
07.09.2017, 11:47:43,51.944857,-3.573123,-120.99
07.09.2017, 11:47:46,51.94497,-3.572857,-121.87
07.09.2017, 11:47:49,51.945098,-3.572565,-121.24
07.09.2017, 11:47:52,51.945244,-3.572288,-121.4
07.09.2017, 11:47:55,51.945385,-3.571994,-121.49
07.09.2017, 11:47:58,51.945524,-3.571741,-121.26
07.09.2017, 11:48:00,51.945716,-3.571564,-121.37
07.09.2017, 11:48:03,51.945927,-3.571425,-120.85
07.09.2017, 11:48:05,51.946159,-3.57126,-120.78
07.09.2017, 11:48:08,51.946359,-3.57106,-120.26
07.09.2017, 11:48:10,51.946531,-3.570818,-120.7
07.09.2017, 11:48:13,51.946646,-3.570555,-121.23
07.09.2017, 11:48:15,51.946772,-3.570219,-121.24
07.09.2017, 11:48:17,51.946895,-3.569877,-121.41
07.09.2017, 11:48:20,51.947004,-3.569563,-121.3
07.09.2017, 11:48:22,51.947122,-3.569223,-121.81
07.09.2017, 11:48:25,51.947237,-3.568874,-121.43
07.09.2017, 11:48:29,51.947352,-3.568567,-120.61
07.09.2017, 11:48:34,51.947501,-3.568145,-120.73
07.09.2017, 11:48:40,51.947388,-3.568124,-121.29
07.09.2017, 11:48:44,51.947239,-3.568333,-121.37
07.09.2017, 11:48:47,51.947075,-3.568591,-120.81
07.09.2017, 11:48:50,51.946878,-3.568805,-119.8
07.09.2017, 11:48:53,51.946681,-3.568963,-121.3
07.09.2017, 11:48:56,51.946484,-3.569148,-121.28
07.09.2017, 11:48:58,51.946292,-3.569427,-121.08
07.09.2017, 11:49:01,51.946114,-3.569685,-121.34
07.09.2017, 11:49:04,51.945896,-3.569845,-121.83
07.09.2017, 11:49:07,51.945677,-3.56978,-121.8
07.09.2017, 11:49:10,51.945524,-3.569567,-121.36
07.09.2017, 11:49:12,51.945376,-3.56929,-120.66
07.09.2017, 11:49:14,51.945229,-3.569013,-120.66
07.09.2017, 11:49:16,51.945079,-3.568753,-121.51
07.09.2017, 11:49:18,51.944928,-3.568475,-122.04
07.09.2017, 11:49:20,51.944789,-3.568185,-121.47
07.09.2017, 11:49:21,51.944655,-3.567885,-121.45
07.09.2017, 11:49:23,51.944499,-3.567559,-121.14
07.09.2017, 11:49:25,51.944314,-3.567299,-121.27
07.09.2017, 11:49:27,51.944105,-3.56716,-120.7
07.09.2017, 11:49:29,51.943887,-3.567135,-121
07.09.2017, 11:49:32,51.943632,-3.567106,-121.6
07.09.2017, 11:49:35,51.943359,-3.567007,-120.72
07.09.2017, 11:49:44,51.943078,-3.566811,-121.16
07.09.2017, 11:50:05,51.943251,-3.566883,-120.82
07.09.2017, 11:50:20,51.943444,-3.567032,-121.5
07.09.2017, 11:50:29,51.943496,-3.566786,-120.83
07.09.2017, 11:50:32,51.943345,-3.566644,-121.68
07.09.2017, 11:50:34,51.943165,-3.566557,-121.28
07.09.2017, 11:50:36,51.942961,-3.566433,-120.85
07.09.2017, 11:50:38,51.94276,-3.566283,-121.91
07.09.2017, 11:50:39,51.942554,-3.566106,-121.49
07.09.2017, 11:50:41,51.942374,-3.565928,-121.43
07.09.2017, 11:50:42,51.942173,-3.565722,-121.44
07.09.2017, 11:50:44,51.941989,-3.56554,-121.76
07.09.2017, 11:50:45,51.94178,-3.565344,-121.36
07.09.2017, 11:50:47,51.94159,-3.565183,-121.31
07.09.2017, 11:50:48,51.941349,-3.565003,-121.3
07.09.2017, 11:50:50,51.941121,-3.564847,-121.41
07.09.2017, 11:50:51,51.940886,-3.564703,-120.94
07.09.2017, 11:50:53,51.940665,-3.564595,-121.7
07.09.2017, 11:50:55,51.940452,-3.564495,-121.07
07.09.2017, 11:50:56,51.940209,-3.564374,-121.62
07.09.2017, 11:50:58,51.939988,-3.564255,-120.68
07.09.2017, 11:51:00,51.939758,-3.564138,-121.24
07.09.2017, 11:51:02,51.93954,-3.564044,-120.97
07.09.2017, 11:51:04,51.939325,-3.563997,-120.34
07.09.2017, 11:51:05,51.939098,-3.563983,-120.9
07.09.2017, 11:51:07,51.938864,-3.563977,-121.42
07.09.2017, 11:51:09,51.938654,-3.563979,-121.68
07.09.2017, 11:51:10,51.938425,-3.563987,-121.66
07.09.2017, 11:51:12,51.938214,-3.563987,-120.99
07.09.2017, 11:51:13,51.937978,-3.563991,-121.18
07.09.2017, 11:51:15,51.93776,-3.563992,-121.29
07.09.2017, 11:51:16,51.937515,-3.564001,-121.3
07.09.2017, 11:51:18,51.937292,-3.564057,-120.63
07.09.2017, 11:51:19,51.937066,-3.564176,-121.1
07.09.2017, 11:51:21,51.936889,-3.564322,-121.55
07.09.2017, 11:51:22,51.936689,-3.564549,-121.63
07.09.2017, 11:51:23,51.936498,-3.564777,-121.55
07.09.2017, 11:51:25,51.9363,-3.565001,-122.3
07.09.2017, 11:51:26,51.936092,-3.565192,-121.01
07.09.2017, 11:51:28,51.935891,-3.565323,-121.42
07.09.2017, 11:51:29,51.935658,-3.565433,-121.91
07.09.2017, 11:51:31,51.935428,-3.565531,-121.24
07.09.2017, 11:51:33,51.935212,-3.565615,-121.26
07.09.2017, 11:51:34,51.934996,-3.565739,-120.9
07.09.2017, 11:51:36,51.934814,-3.565896,-120.97
07.09.2017, 11:51:37,51.934619,-3.566109,-121.2
07.09.2017, 11:51:38,51.934447,-3.566333,-120.59
07.09.2017, 11:51:40,51.934288,-3.56657,-121.31
07.09.2017, 11:51:41,51.934126,-3.566855,-121.36
07.09.2017, 11:51:42,51.933975,-3.567122,-120.57
07.09.2017, 11:51:44,51.933816,-3.567401,-121.53
07.09.2017, 11:51:45,51.93365,-3.567691,-121.13
07.09.2017, 11:51:46,51.93349,-3.567962,-121.46
07.09.2017, 11:51:48,51.93334,-3.5682,-120.26
07.09.2017, 11:51:49,51.933172,-3.568459,-120.73
07.09.2017, 11:51:50,51.932996,-3.568723,-121.03
07.09.2017, 11:51:51,51.932815,-3.568984,-121.23
07.09.2017, 11:51:53,51.93265,-3.569226,-120.99
07.09.2017, 11:51:54,51.932459,-3.569487,-121.17
07.09.2017, 11:51:55,51.932273,-3.569737,-121.01
07.09.2017, 11:51:57,51.932101,-3.569957,-121.4
07.09.2017, 11:51:58,51.931912,-3.5702,-120.94
07.09.2017, 11:52:00,51.931745,-3.570413,-121.86
07.09.2017, 11:52:01,51.931558,-3.570631,-121.19
07.09.2017, 11:52:02,51.931365,-3.570845,-120.95
07.09.2017, 11:52:03,51.931176,-3.571062,-122.01
07.09.2017, 11:52:05,51.931007,-3.571243,-120.68
07.09.2017, 11:52:06,51.930813,-3.571437,-120.51
07.09.2017, 11:52:07,51.930606,-3.571637,-121.53
07.09.2017, 11:52:08,51.930399,-3.571838,-121.64
07.09.2017, 11:52:09,51.930202,-3.572028,-121.71
07.09.2017, 11:52:11,51.930029,-3.57219,-121.24
07.09.2017, 11:52:12,51.929827,-3.572367,-120.81
07.09.2017, 11:52:13,51.929619,-3.572537,-120.86
07.09.2017, 11:52:14,51.929404,-3.572715,-121.31
07.09.2017, 11:52:15,51.929196,-3.572889,-121.12
07.09.2017, 11:52:16,51.928983,-3.573056,-121.82
07.09.2017, 11:52:17,51.928769,-3.573227,-120.99
07.09.2017, 11:52:18,51.928557,-3.573383,-121.11
07.09.2017, 11:52:19,51.928368,-3.573525,-121.85
07.09.2017, 11:52:21,51.928159,-3.573686,-121.32
07.09.2017, 11:52:22,51.927948,-3.573844,-121.16
07.09.2017, 11:52:23,51.927741,-3.574003,-121.45
07.09.2017, 11:52:24,51.92753,-3.574164,-121.35
07.09.2017, 11:52:25,51.927321,-3.574326,-120.66
07.09.2017, 11:52:26,51.927113,-3.574491,-121.52
07.09.2017, 11:52:27,51.9269,-3.574654,-120.55
07.09.2017, 11:52:28,51.926687,-3.574813,-121.22
07.09.2017, 11:52:29,51.926474,-3.57497,-121.13
07.09.2017, 11:52:30,51.926278,-3.575117,-121.11
07.09.2017, 11:52:32,51.926081,-3.575264,-121.09
07.09.2017, 11:52:33,51.925862,-3.575423,-121.16
07.09.2017, 11:52:34,51.92565,-3.57559,-121.01
07.09.2017, 11:52:35,51.925434,-3.575758,-121.48
07.09.2017, 11:52:36,51.925221,-3.575923,-121.59
07.09.2017, 11:52:37,51.925006,-3.576081,-120.96
07.09.2017, 11:52:39,51.924818,-3.576222,-121.22
07.09.2017, 11:52:40,51.924599,-3.576383,-121.4
07.09.2017, 11:52:41,51.924385,-3.576539,-121.47
07.09.2017, 11:52:42,51.924167,-3.5767,-121.49
07.09.2017, 11:52:43,51.923951,-3.576866,-120.88
07.09.2017, 11:52:45,51.923767,-3.577007,-121.44
07.09.2017, 11:52:46,51.92355,-3.577178,-121.43
07.09.2017, 11:52:47,51.923337,-3.577346,-120.82
07.09.2017, 11:52:48,51.923125,-3.577509,-121.09
07.09.2017, 11:52:49,51.922922,-3.57766,-121.85
07.09.2017, 11:52:51,51.922718,-3.577821,-120.82
07.09.2017, 11:52:52,51.92251,-3.577982,-121.44
07.09.2017, 11:52:53,51.922297,-3.578142,-121
07.09.2017, 11:52:54,51.922092,-3.578293,-120.94
07.09.2017, 11:52:56,51.921894,-3.578437,-121.12
07.09.2017, 11:52:57,51.921678,-3.578599,-120.1
07.09.2017, 11:52:58,51.921474,-3.578751,-121.78
07.09.2017, 11:52:59,51.921267,-3.578905,-121.08
07.09.2017, 11:53:01,51.921061,-3.579061,-121.43
07.09.2017, 11:53:02,51.920843,-3.579239,-122.11
07.09.2017, 11:53:03,51.920615,-3.579412,-121.05
07.09.2017, 11:53:05,51.920413,-3.57956,-120.81
07.09.2017, 11:53:06,51.920196,-3.579729,-120.88
07.09.2017, 11:53:07,51.919997,-3.579895,-121.3
07.09.2017, 11:53:09,51.91979,-3.580075,-120.93
07.09.2017, 11:53:10,51.919569,-3.580263,-120.54
07.09.2017, 11:53:12,51.919376,-3.580439,-121.67
07.09.2017, 11:53:13,51.919147,-3.580656,-120.25
07.09.2017, 11:53:15,51.918959,-3.58084,-120.71
07.09.2017, 11:53:16,51.918773,-3.581038,-120.21
07.09.2017, 11:53:18,51.918601,-3.581242,-120.86
07.09.2017, 11:53:19,51.918417,-3.581466,-121.18
07.09.2017, 11:53:20,51.91825,-3.58169,-120.76
07.09.2017, 11:53:22,51.918075,-3.581925,-121.53
07.09.2017, 11:53:23,51.917889,-3.582173,-120.8
07.09.2017, 11:53:24,51.917705,-3.582425,-121.14
07.09.2017, 11:53:26,51.917538,-3.582655,-121.08
07.09.2017, 11:53:27,51.917352,-3.582912,-120.56
07.09.2017, 11:53:28,51.91718,-3.583163,-120.76
07.09.2017, 11:53:30,51.917011,-3.583405,-119.81
07.09.2017, 11:53:31,51.91683,-3.583663,-121.28
07.09.2017, 11:53:32,51.916665,-3.583897,-119.36
07.09.2017, 11:53:34,51.916506,-3.584136,-119.57
07.09.2017, 11:53:35,51.916325,-3.584393,-120.2
07.09.2017, 11:53:36,51.916148,-3.584644,-119.3
07.09.2017, 11:53:38,51.915984,-3.584885,-120.59
07.09.2017, 11:53:39,51.915801,-3.585149,-120.96
07.09.2017, 11:53:40,51.91562,-3.5854,-120.66
07.09.2017, 11:53:42,51.915464,-3.585625,-120.91
07.09.2017, 11:53:43,51.915286,-3.585878,-121.05
07.09.2017, 11:53:44,51.915112,-3.586129,-121.08
07.09.2017, 11:53:46,51.914955,-3.586359,-119.96
07.09.2017, 11:53:47,51.914775,-3.586615,-120.79
07.09.2017, 11:53:48,51.914593,-3.586889,-121
07.09.2017, 11:53:50,51.914433,-3.587128,-118.89
07.09.2017, 11:53:51,51.914258,-3.58738,-119.96
07.09.2017, 11:53:52,51.914089,-3.587647,-121.62
07.09.2017, 11:53:54,51.913945,-3.587889,-120.82
07.09.2017, 11:53:55,51.913793,-3.588158,-120.72
07.09.2017, 11:53:56,51.913638,-3.588454,-120.46
07.09.2017, 11:53:57,51.913486,-3.588742,-120.44
07.09.2017, 11:53:59,51.913355,-3.588995,-121.33
07.09.2017, 11:54:00,51.913204,-3.589284,-119.7
07.09.2017, 11:54:01,51.913057,-3.589577,-121.21
07.09.2017, 11:54:02,51.912909,-3.589878,-119.26
07.09.2017, 11:54:03,51.912773,-3.590157,-120.37
07.09.2017, 11:54:05,51.912636,-3.590435,-121.06
07.09.2017, 11:54:06,51.912496,-3.590741,-121.35
07.09.2017, 11:54:07,51.912357,-3.591063,-120.5
07.09.2017, 11:54:08,51.912228,-3.591391,-120.65
07.09.2017, 11:54:10,51.91212,-3.591697,-121
07.09.2017, 11:54:11,51.911999,-3.59205,-120.67
07.09.2017, 11:54:12,51.911877,-3.592413,-120.18
07.09.2017, 11:54:14,51.911759,-3.592759,-120.33
07.09.2017, 11:54:16,51.911658,-3.593069,-120.55
07.09.2017, 11:54:17,51.911554,-3.593407,-121.06
07.09.2017, 11:54:19,51.911472,-3.593719,-119.81
07.09.2017, 11:54:20,51.91139,-3.594071,-119.95
07.09.2017, 11:54:21,51.911317,-3.59441,-119.83
07.09.2017, 11:54:23,51.911252,-3.594765,-120.15
07.09.2017, 11:54:24,51.911183,-3.595139,-120.8
07.09.2017, 11:54:26,51.911126,-3.595464,-120.56
07.09.2017, 11:54:27,51.911062,-3.595837,-120.29
07.09.2017, 11:54:28,51.910997,-3.596208,-119.34
07.09.2017, 11:54:29,51.91094,-3.596525,-120.49
07.09.2017, 11:54:31,51.910871,-3.596894,-120.53
07.09.2017, 11:54:32,51.91079,-3.597274,-120.42
07.09.2017, 11:54:33,51.910712,-3.597613,-119.83
07.09.2017, 11:54:35,51.91063,-3.597954,-120.37
07.09.2017, 11:54:36,51.91053,-3.598316,-122.01
07.09.2017, 11:54:37,51.91043,-3.598617,-119.6
07.09.2017, 11:54:39,51.910314,-3.598952,-119.67
07.09.2017, 11:54:40,51.910185,-3.599277,-118.98
07.09.2017, 11:54:41,51.910063,-3.599542,-118.36
07.09.2017, 11:54:43,51.909921,-3.599842,-119.74
07.09.2017, 11:54:44,51.909775,-3.600139,-120.21
07.09.2017, 11:54:45,51.909627,-3.600425,-114.7
07.09.2017, 11:54:47,51.909492,-3.600686,-112.36
07.09.2017, 11:54:48,51.909345,-3.600974,-114.68
07.09.2017, 11:54:49,51.909194,-3.601261,-118.39
07.09.2017, 11:54:50,51.909041,-3.601554,-116.47
07.09.2017, 11:54:52,51.9089,-3.601828,-116.35
07.09.2017, 11:54:53,51.908735,-3.602143,-118.09
07.09.2017, 11:54:54,51.908575,-3.602453,-120.9
07.09.2017, 11:54:56,51.908434,-3.60273,-121.25
07.09.2017, 11:54:57,51.908265,-3.60304,-120.81
07.09.2017, 11:54:59,51.908094,-3.603331,-119.41
07.09.2017, 11:55:01,51.907934,-3.603614,-121.38
07.09.2017, 11:55:03,51.907767,-3.603882,-121.52
07.09.2017, 11:55:05,51.907611,-3.60414,-121.52
07.09.2017, 11:55:07,51.907443,-3.604381,-120.43
07.09.2017, 11:55:08,51.907268,-3.604617,-120.56
07.09.2017, 11:55:10,51.907083,-3.60486,-120.62
07.09.2017, 11:55:12,51.906908,-3.605075,-117.06
07.09.2017, 11:55:14,51.906736,-3.60529,-118.64
07.09.2017, 11:55:15,51.906549,-3.605523,-120.07
07.09.2017, 11:55:17,51.906371,-3.605748,-120.61
07.09.2017, 11:55:19,51.906191,-3.605964,-119.66
07.09.2017, 11:55:20,51.906,-3.606198,-120.78
07.09.2017, 11:55:22,51.905825,-3.6064,-120.73
07.09.2017, 11:55:23,51.905628,-3.606622,-120.16
07.09.2017, 11:55:25,51.905454,-3.60681,-120.84
07.09.2017, 11:55:26,51.905257,-3.607009,-120.82
07.09.2017, 11:55:28,51.905071,-3.607195,-121.31
07.09.2017, 11:55:29,51.90487,-3.607403,-120.64
07.09.2017, 11:55:30,51.904665,-3.607611,-120.53
07.09.2017, 11:55:32,51.904488,-3.607793,-120.99
07.09.2017, 11:55:33,51.904287,-3.608001,-120.54
07.09.2017, 11:55:34,51.904089,-3.608203,-120.52
07.09.2017, 11:55:36,51.903919,-3.608381,-120.23
07.09.2017, 11:55:37,51.903734,-3.60858,-120.72
07.09.2017, 11:55:38,51.903533,-3.608792,-121.15
07.09.2017, 11:55:39,51.903335,-3.608993,-122.12
07.09.2017, 11:55:41,51.903148,-3.609178,-120.37
07.09.2017, 11:55:42,51.902943,-3.609386,-120.6
07.09.2017, 11:55:43,51.902732,-3.6096,-121.47
07.09.2017, 11:55:44,51.902547,-3.609781,-121.32
07.09.2017, 11:55:46,51.902349,-3.609988,-121.96
07.09.2017, 11:55:47,51.902142,-3.610202,-120.57
07.09.2017, 11:55:48,51.901953,-3.610397,-120.33
07.09.2017, 11:55:50,51.901768,-3.61058,-120.56
07.09.2017, 11:55:51,51.901574,-3.610779,-120.43
07.09.2017, 11:55:52,51.901385,-3.610978,-120.42
07.09.2017, 11:55:53,51.901192,-3.61117,-120.25
07.09.2017, 11:55:55,51.901023,-3.611366,-120.57
07.09.2017, 11:55:56,51.900819,-3.611576,-121.66
07.09.2017, 11:55:57,51.900618,-3.611779,-120.84
07.09.2017, 11:55:58,51.900432,-3.611973,-120.38
07.09.2017, 11:56:00,51.900239,-3.612155,-118.71
07.09.2017, 11:56:01,51.900031,-3.612351,-118.66
07.09.2017, 11:56:02,51.899817,-3.612528,-117.81
07.09.2017, 11:56:04,51.899632,-3.612667,-117.89
07.09.2017, 11:56:05,51.899424,-3.612829,-116.77
07.09.2017, 11:56:06,51.899214,-3.612988,-116.61
07.09.2017, 11:56:07,51.89901,-3.613132,-116.63
07.09.2017, 11:56:09,51.898799,-3.613258,-115.89
07.09.2017, 11:56:10,51.898568,-3.613385,-114.95
07.09.2017, 11:56:11,51.898338,-3.613505,-116.27
07.09.2017, 11:56:13,51.898132,-3.613602,-114.1
07.09.2017, 11:56:14,51.897889,-3.613696,-116.93
07.09.2017, 11:56:15,51.897651,-3.613787,-116.21
07.09.2017, 11:56:16,51.897435,-3.613863,-114.91
07.09.2017, 11:56:18,51.89721,-3.613924,-115.38
07.09.2017, 11:56:19,51.896968,-3.613985,-116.68
07.09.2017, 11:56:20,51.896735,-3.614035,-116.43
07.09.2017, 11:56:22,51.89652,-3.614071,-117.41
07.09.2017, 11:56:23,51.89627,-3.614103,-116.76
07.09.2017, 11:56:24,51.89605,-3.614115,-117.76
07.09.2017, 11:56:26,51.895816,-3.61412,-117.5
07.09.2017, 11:56:27,51.895575,-3.614125,-118.21
07.09.2017, 11:56:29,51.895365,-3.614115,-117.41
07.09.2017, 11:56:30,51.89512,-3.614087,-117.8
07.09.2017, 11:56:31,51.894878,-3.614055,-116.48
07.09.2017, 11:56:33,51.894656,-3.614022,-114.27
07.09.2017, 11:56:34,51.894424,-3.613998,-117.22
07.09.2017, 11:56:36,51.894218,-3.613972,-117.74
07.09.2017, 11:56:37,51.893978,-3.613948,-116.54
07.09.2017, 11:56:38,51.893751,-3.61393,-117.94
07.09.2017, 11:56:40,51.893523,-3.613903,-119.06
07.09.2017, 11:56:41,51.893275,-3.613858,-120.95
07.09.2017, 11:56:42,51.893042,-3.613813,-120.61
07.09.2017, 11:56:44,51.892822,-3.613774,-119.94
07.09.2017, 11:56:45,51.892584,-3.613728,-117.41
07.09.2017, 11:56:46,51.892365,-3.613673,-119.06
07.09.2017, 11:56:48,51.892142,-3.6136,-118.31
07.09.2017, 11:56:49,51.891912,-3.613526,-117.01
07.09.2017, 11:56:50,51.89169,-3.613452,-115.46
07.09.2017, 11:56:52,51.891472,-3.61336,-115.92
07.09.2017, 11:56:53,51.891234,-3.613239,-115.57
07.09.2017, 11:56:55,51.891032,-3.613131,-114.82
07.09.2017, 11:56:56,51.890803,-3.613003,-114.77
07.09.2017, 11:56:57,51.890583,-3.612886,-115.52
07.09.2017, 11:56:59,51.89039,-3.612767,-116.09
07.09.2017, 11:57:00,51.890168,-3.612625,-116.7
07.09.2017, 11:57:01,51.88994,-3.612478,-121.09
07.09.2017, 11:57:03,51.889731,-3.612358,-117.69
07.09.2017, 11:57:04,51.889505,-3.612223,-115.71
07.09.2017, 11:57:05,51.889287,-3.612093,-117.65
07.09.2017, 11:57:07,51.889068,-3.61196,-114.68
07.09.2017, 11:57:08,51.88884,-3.611836,-115.9
07.09.2017, 11:57:10,51.888649,-3.611744,-115.9
07.09.2017, 11:57:11,51.888402,-3.611624,-114.77
07.09.2017, 11:57:13,51.888184,-3.611527,-116.6
07.09.2017, 11:57:14,51.887936,-3.611443,-118.87
07.09.2017, 11:57:16,51.887718,-3.61141,-118.86
07.09.2017, 11:57:17,51.887479,-3.611427,-119.34
07.09.2017, 11:57:19,51.887276,-3.611506,-120.07
07.09.2017, 11:57:20,51.887051,-3.61162,-119.52
07.09.2017, 11:57:22,51.886861,-3.611747,-116.61
07.09.2017, 11:57:23,51.886651,-3.611934,-115.9
07.09.2017, 11:57:24,51.886457,-3.612177,-116.43
07.09.2017, 11:57:26,51.886287,-3.612421,-118.74
07.09.2017, 11:57:27,51.886105,-3.612675,-119.64
07.09.2017, 11:57:28,51.88594,-3.612915,-118.99
07.09.2017, 11:57:30,51.885763,-3.613129,-119.62
07.09.2017, 11:57:31,51.885556,-3.613354,-118.62
07.09.2017, 11:57:33,51.885385,-3.613535,-117.04
07.09.2017, 11:57:34,51.885174,-3.613733,-117.1
07.09.2017, 11:57:35,51.884964,-3.613899,-117.78
07.09.2017, 11:57:37,51.884764,-3.614038,-117.07
07.09.2017, 11:57:38,51.88452,-3.614161,-117.19
07.09.2017, 11:57:40,51.884297,-3.614223,-117.43
07.09.2017, 11:57:41,51.884056,-3.614273,-118.68
07.09.2017, 11:57:43,51.883834,-3.614292,-118.48
07.09.2017, 11:57:44,51.883591,-3.614298,-117.02
07.09.2017, 11:57:46,51.883371,-3.61431,-116.18
07.09.2017, 11:57:47,51.883138,-3.614342,-117.85
07.09.2017, 11:57:49,51.882914,-3.614386,-118.04
07.09.2017, 11:57:50,51.882682,-3.61444,-118.13
07.09.2017, 11:57:52,51.882469,-3.614518,-118.31
07.09.2017, 11:57:53,51.882225,-3.614619,-118.75
07.09.2017, 11:57:55,51.882015,-3.614713,-118.67
07.09.2017, 11:57:56,51.881792,-3.614845,-120.43
07.09.2017, 11:57:58,51.881607,-3.614974,-120.81
07.09.2017, 11:57:59,51.881397,-3.615138,-120.03
07.09.2017, 11:58:00,51.881195,-3.615309,-120.51
07.09.2017, 11:58:02,51.881013,-3.615459,-121.11
07.09.2017, 11:58:03,51.880801,-3.615623,-119.6
07.09.2017, 11:58:04,51.880587,-3.615794,-118.38
07.09.2017, 11:58:05,51.880378,-3.615965,-118.47
07.09.2017, 11:58:07,51.880194,-3.616109,-118.71
07.09.2017, 11:58:08,51.879978,-3.616271,-120.37
07.09.2017, 11:58:09,51.879762,-3.616437,-120.72
07.09.2017, 11:58:10,51.879543,-3.616619,-120.81
07.09.2017, 11:58:12,51.879358,-3.616758,-120.11
07.09.2017, 11:58:13,51.87911,-3.616952,-121.16
07.09.2017, 11:58:15,51.878887,-3.617135,-121.11
07.09.2017, 11:58:16,51.878666,-3.617343,-120.13
07.09.2017, 11:58:18,51.878476,-3.617564,-120.97
07.09.2017, 11:58:20,51.87827,-3.617828,-119.57
07.09.2017, 11:58:23,51.878048,-3.618143,-120.35
07.09.2017, 11:58:27,51.877902,-3.618375,-121.11
07.09.2017, 11:58:30,51.877772,-3.618567,-119.72
07.09.2017, 11:58:32,51.877624,-3.618795,-120.6
07.09.2017, 11:58:34,51.877467,-3.619036,-120.51
07.09.2017, 11:58:35,51.877308,-3.619299,-118.46
07.09.2017, 11:58:37,51.877167,-3.619544,-119.61
07.09.2017, 11:58:38,51.877007,-3.619834,-121.14
07.09.2017, 11:58:40,51.876864,-3.620086,-120.8
07.09.2017, 11:58:41,51.876714,-3.62039,-120.44
07.09.2017, 11:58:42,51.876589,-3.620687,-120.27
07.09.2017, 11:58:44,51.876478,-3.621001,-120.9
07.09.2017, 11:58:45,51.876383,-3.621328,-121.25
07.09.2017, 11:58:46,51.876297,-3.62168,-121.01
07.09.2017, 11:58:47,51.876225,-3.621988,-120.89
07.09.2017, 11:58:49,51.876152,-3.622343,-121.24
07.09.2017, 11:58:50,51.876071,-3.622722,-121.83
07.09.2017, 11:58:51,51.875981,-3.623093,-121.76
07.09.2017, 11:58:52,51.87589,-3.623438,-121.29
07.09.2017, 11:58:54,51.875793,-3.623726,-121.52
07.09.2017, 11:58:55,51.875665,-3.624033,-121.2
07.09.2017, 11:58:56,51.875524,-3.624323,-122.2
07.09.2017, 11:58:57,51.875373,-3.624602,-121.72
07.09.2017, 11:58:58,51.875211,-3.624864,-121.67
07.09.2017, 11:58:59,51.87504,-3.625104,-121.28
07.09.2017, 11:59:00,51.874861,-3.625335,-121.89
07.09.2017, 11:59:01,51.874672,-3.625551,-122.02
07.09.2017, 11:59:02,51.874472,-3.625752,-122.01
07.09.2017, 11:59:03,51.87429,-3.625927,-121.66
07.09.2017, 11:59:05,51.874091,-3.626102,-121.55
07.09.2017, 11:59:06,51.873888,-3.626282,-121.29
07.09.2017, 11:59:07,51.873692,-3.626464,-121.2
07.09.2017, 11:59:08,51.873492,-3.626648,-121.17
07.09.2017, 11:59:09,51.873298,-3.626834,-121.32
07.09.2017, 11:59:10,51.873106,-3.627028,-120.87
07.09.2017, 11:59:11,51.87292,-3.627227,-121.06
07.09.2017, 11:59:12,51.872738,-3.627429,-120.76
07.09.2017, 11:59:13,51.872557,-3.627635,-120.46
07.09.2017, 11:59:14,51.872382,-3.627837,-121.95
07.09.2017, 11:59:15,51.872179,-3.628067,-121.22
07.09.2017, 11:59:15,51.871978,-3.628303,-121.12
07.09.2017, 11:59:16,51.87178,-3.62854,-121.17
07.09.2017, 11:59:17,51.87158,-3.628765,-121.63
07.09.2017, 11:59:18,51.871388,-3.628983,-121.18
07.09.2017, 11:59:19,51.871199,-3.629213,-121.33
07.09.2017, 11:59:20,51.871014,-3.629429,-121.36
07.09.2017, 11:59:21,51.870834,-3.629649,-121.16
07.09.2017, 11:59:22,51.870662,-3.629872,-121.49
07.09.2017, 11:59:23,51.870489,-3.630093,-121.12
07.09.2017, 11:59:24,51.870318,-3.630319,-120.86
07.09.2017, 11:59:25,51.870148,-3.63056,-121.28
07.09.2017, 11:59:26,51.86998,-3.630813,-121.19
07.09.2017, 11:59:27,51.86981,-3.631069,-120.8
07.09.2017, 11:59:28,51.86964,-3.631326,-120.91
07.09.2017, 11:59:29,51.869469,-3.631593,-121.29
07.09.2017, 11:59:30,51.8693,-3.631859,-119.98
07.09.2017, 11:59:31,51.86913,-3.632114,-120.83
07.09.2017, 11:59:32,51.86896,-3.632374,-120.46
07.09.2017, 11:59:33,51.868797,-3.632631,-120.9
07.09.2017, 11:59:34,51.868642,-3.632883,-120.41
07.09.2017, 11:59:35,51.868487,-3.633131,-120.68
07.09.2017, 11:59:36,51.868332,-3.633384,-120.64
07.09.2017, 11:59:37,51.868184,-3.633644,-121.29
07.09.2017, 11:59:37,51.868017,-3.633937,-120.96
07.09.2017, 11:59:38,51.867848,-3.634233,-120.69
07.09.2017, 11:59:39,51.867697,-3.6345,-121.49
