Site name: Boston ,,,,
Site latitude (deg): 52.9267 ,,,,
Site longitude (deg): -0.18293 ,,,,
Frequency (MHz): 449.425 ,,,,
Tx antenna height (m): 17 ,,,,
Adjusted e.i.r.p. (dBm): 40.6 ,,,,
Rx antenna height (m): 1.5 ,,,,
System noise floor (dBm): -122 ,,,,
Number of records: 68816 ,,,,
Date (dd.mm.yyyy), Time (hh:mm:ss), Rx Latitude (deg), Rx Longitude (deg), Local mean measurement (dBm) 
13.02.2018, 10:46:22,52.853611,-0.113677,-88.57
13.02.2018, 10:46:23,52.853405,-0.113854,-84.64
13.02.2018, 10:46:24,52.853201,-0.114023,-84.07
13.02.2018, 10:46:25,52.852995,-0.114196,-86.83
13.02.2018, 10:46:26,52.852791,-0.11437,-86.44
13.02.2018, 10:46:27,52.852582,-0.114538,-87.03
13.02.2018, 10:46:28,52.85237,-0.114705,-87.45
13.02.2018, 10:46:30,52.852152,-0.114876,-87.06
13.02.2018, 10:46:31,52.85196,-0.115025,-87.37
13.02.2018, 10:46:32,52.851743,-0.115199,-87.23
13.02.2018, 10:46:33,52.851512,-0.115369,-86.72
13.02.2018, 10:46:34,52.851269,-0.11553,-86.61
13.02.2018, 10:46:36,52.851039,-0.115673,-85.87
13.02.2018, 10:46:38,52.850781,-0.115841,-84.57
13.02.2018, 10:50:47,52.850475,-0.116003,-88.35
13.02.2018, 10:57:01,52.850365,-0.11613,-85.39
13.02.2018, 10:57:21,52.850198,-0.116247,-85.07
13.02.2018, 10:57:27,52.850028,-0.116418,-85.2
13.02.2018, 10:57:29,52.849859,-0.116572,-85.56
13.02.2018, 10:57:31,52.849678,-0.116713,-84.42
13.02.2018, 10:57:33,52.849465,-0.116868,-84.43
13.02.2018, 10:57:34,52.849268,-0.117007,-84.2
13.02.2018, 10:57:35,52.849044,-0.117159,-83.68
13.02.2018, 10:57:37,52.848845,-0.117293,-85.19
13.02.2018, 10:57:38,52.848631,-0.117437,-85.08
13.02.2018, 10:57:39,52.848406,-0.117583,-85.8
13.02.2018, 10:57:41,52.848197,-0.11772,-86.57
13.02.2018, 10:57:42,52.847985,-0.117857,-86.84
13.02.2018, 10:57:43,52.847756,-0.118009,-86.33
13.02.2018, 10:57:44,52.847525,-0.118163,-87.89
13.02.2018, 10:57:46,52.847319,-0.118301,-92.25
13.02.2018, 10:57:47,52.847092,-0.118463,-92.16
13.02.2018, 10:57:49,52.846873,-0.118613,-92.84
13.02.2018, 10:57:50,52.84666,-0.118754,-92.34
13.02.2018, 10:57:52,52.846432,-0.118902,-92.35
13.02.2018, 10:57:53,52.846202,-0.119059,-88.3
13.02.2018, 10:57:55,52.84598,-0.119219,-90.68
13.02.2018, 10:57:58,52.845737,-0.119402,-88.25
13.02.2018, 10:58:01,52.845494,-0.119479,-85.66
13.02.2018, 10:58:04,52.845309,-0.119409,-86.55
13.02.2018, 10:58:06,52.845136,-0.11953,-85.17
13.02.2018, 10:58:08,52.844962,-0.119722,-87.84
13.02.2018, 10:58:10,52.844772,-0.119923,-90.08
13.02.2018, 10:58:11,52.844584,-0.120081,-82.27
13.02.2018, 10:58:12,52.844388,-0.120235,-81.37
13.02.2018, 10:58:13,52.844177,-0.120388,-86.94
13.02.2018, 10:58:15,52.843975,-0.12053,-89.38
13.02.2018, 10:58:16,52.84377,-0.12067,-89.48
13.02.2018, 10:58:17,52.843554,-0.120806,-91.42
13.02.2018, 10:58:18,52.843336,-0.120947,-90.44
13.02.2018, 10:58:19,52.843112,-0.12109,-90.06
13.02.2018, 10:58:20,52.842893,-0.121231,-90.18
13.02.2018, 10:58:22,52.842672,-0.121375,-91
13.02.2018, 10:58:23,52.842469,-0.121503,-89.89
13.02.2018, 10:58:24,52.842249,-0.121647,-88.12
13.02.2018, 10:58:25,52.842027,-0.121789,-85.44
13.02.2018, 10:58:26,52.841809,-0.121926,-86.23
13.02.2018, 10:58:27,52.841597,-0.122067,-87.27
13.02.2018, 10:58:28,52.841383,-0.122212,-88.71
13.02.2018, 10:58:30,52.841193,-0.122342,-86.01
13.02.2018, 10:58:31,52.840984,-0.122484,-84.57
13.02.2018, 10:58:32,52.840766,-0.122634,-82.03
13.02.2018, 10:58:33,52.840549,-0.122774,-84.99
13.02.2018, 10:58:34,52.84033,-0.122915,-86.89
13.02.2018, 10:58:35,52.84012,-0.123056,-87.06
13.02.2018, 10:58:36,52.839896,-0.123204,-82.56
13.02.2018, 10:58:37,52.839666,-0.123356,-84.67
13.02.2018, 10:58:39,52.839453,-0.123493,-84.55
13.02.2018, 10:58:40,52.839258,-0.123622,-86.43
13.02.2018, 10:58:41,52.839061,-0.123757,-84.76
13.02.2018, 10:58:42,52.838863,-0.123889,-82.53
13.02.2018, 10:58:43,52.838651,-0.124037,-83.08
13.02.2018, 10:58:44,52.838439,-0.124183,-84.56
13.02.2018, 10:58:45,52.838219,-0.124332,-85.05
13.02.2018, 10:58:46,52.838,-0.124481,-83.93
13.02.2018, 10:58:47,52.837783,-0.124625,-86.25
13.02.2018, 10:58:48,52.837567,-0.124764,-84.84
13.02.2018, 10:58:49,52.837356,-0.124901,-82.74
13.02.2018, 10:58:50,52.837146,-0.125039,-85.47
13.02.2018, 10:58:51,52.836926,-0.12519,-86.94
13.02.2018, 10:58:52,52.836703,-0.125346,-85.12
13.02.2018, 10:58:53,52.836484,-0.125496,-87.56
13.02.2018, 10:58:54,52.836265,-0.125637,-86.68
13.02.2018, 10:58:56,52.836052,-0.125781,-85.02
13.02.2018, 10:58:57,52.835858,-0.125908,-87.14
13.02.2018, 10:58:58,52.835663,-0.12604,-86.25
13.02.2018, 10:58:59,52.835446,-0.126182,-84.81
13.02.2018, 10:59:00,52.835234,-0.126324,-88.89
13.02.2018, 10:59:01,52.835013,-0.12647,-89.37
13.02.2018, 10:59:02,52.834796,-0.126611,-84.91
13.02.2018, 10:59:03,52.834585,-0.126748,-88.66
13.02.2018, 10:59:04,52.834376,-0.126881,-85.63
13.02.2018, 10:59:05,52.834167,-0.127015,-85.41
13.02.2018, 10:59:06,52.833963,-0.12715,-88.27
13.02.2018, 10:59:07,52.833756,-0.127289,-89.5
13.02.2018, 10:59:08,52.833519,-0.127451,-86.44
13.02.2018, 10:59:09,52.833304,-0.127594,-86.37
13.02.2018, 10:59:10,52.833094,-0.127736,-86.61
13.02.2018, 10:59:11,52.832885,-0.127878,-84.96
13.02.2018, 10:59:12,52.832669,-0.128023,-83.37
13.02.2018, 10:59:13,52.832448,-0.12817,-82.29
13.02.2018, 10:59:14,52.832226,-0.128319,-85.27
13.02.2018, 10:59:15,52.832006,-0.128467,-89.31
13.02.2018, 10:59:16,52.831782,-0.128613,-84.49
13.02.2018, 10:59:18,52.831565,-0.128753,-84.49
13.02.2018, 10:59:19,52.831374,-0.128877,-86.16
13.02.2018, 10:59:20,52.83116,-0.129018,-83.74
13.02.2018, 10:59:21,52.830941,-0.129155,-85.59
13.02.2018, 10:59:22,52.830721,-0.129295,-87.34
13.02.2018, 10:59:23,52.830509,-0.129433,-85.68
13.02.2018, 10:59:24,52.830301,-0.129567,-88.03
13.02.2018, 10:59:25,52.830081,-0.129709,-86.89
13.02.2018, 10:59:26,52.829865,-0.129851,-87.55
13.02.2018, 10:59:28,52.82966,-0.129987,-88.57
13.02.2018, 10:59:29,52.829467,-0.130118,-89.1
13.02.2018, 10:59:30,52.829261,-0.130262,-86.3
13.02.2018, 10:59:31,52.829047,-0.130408,-86.43
13.02.2018, 10:59:32,52.828831,-0.130559,-93.1
13.02.2018, 10:59:33,52.828617,-0.130703,-94.44
13.02.2018, 10:59:34,52.828407,-0.130844,-88.53
13.02.2018, 10:59:35,52.828197,-0.130985,-90.67
13.02.2018, 10:59:36,52.827974,-0.131131,-87.45
13.02.2018, 10:59:37,52.827759,-0.131275,-90.41
13.02.2018, 10:59:38,52.827536,-0.131423,-89.87
13.02.2018, 10:59:39,52.827308,-0.131573,-90.81
13.02.2018, 10:59:40,52.827085,-0.131717,-90.28
13.02.2018, 10:59:41,52.82687,-0.131856,-90.13
13.02.2018, 10:59:43,52.826675,-0.131987,-88.49
13.02.2018, 10:59:44,52.826477,-0.132119,-88.61
13.02.2018, 10:59:45,52.826267,-0.132257,-85.12
13.02.2018, 10:59:46,52.82605,-0.1324,-87.06
13.02.2018, 10:59:47,52.825831,-0.132551,-86.63
13.02.2018, 10:59:48,52.825618,-0.132695,-86.48
13.02.2018, 10:59:49,52.825406,-0.132836,-87.94
13.02.2018, 10:59:50,52.825192,-0.132976,-91.53
13.02.2018, 10:59:51,52.824976,-0.133114,-90.45
13.02.2018, 10:59:52,52.824761,-0.133254,-90.92
13.02.2018, 10:59:53,52.824546,-0.1334,-86.21
13.02.2018, 10:59:55,52.824336,-0.133533,-88.34
13.02.2018, 10:59:56,52.824122,-0.13367,-85.99
13.02.2018, 10:59:57,52.82392,-0.133802,-87.58
13.02.2018, 10:59:58,52.823701,-0.133946,-87.69
13.02.2018, 10:59:59,52.823484,-0.134092,-88.08
13.02.2018, 11:00:00,52.823268,-0.134226,-88.51
13.02.2018, 11:00:01,52.823043,-0.134361,-86.14
13.02.2018, 11:00:02,52.822811,-0.134498,-90.68
13.02.2018, 11:00:03,52.822584,-0.134616,-91.99
13.02.2018, 11:00:04,52.822352,-0.134718,-91.88
13.02.2018, 11:00:06,52.822151,-0.134793,-92.9
13.02.2018, 11:00:07,52.82193,-0.134874,-93.74
13.02.2018, 11:00:08,52.821715,-0.134943,-94.44
13.02.2018, 11:00:09,52.821492,-0.135007,-93.38
13.02.2018, 11:00:10,52.821257,-0.135067,-94.34
13.02.2018, 11:00:11,52.821023,-0.135115,-89.59
13.02.2018, 11:00:12,52.820788,-0.13515,-91.26
13.02.2018, 11:00:14,52.820587,-0.135165,-89.36
13.02.2018, 11:00:15,52.82036,-0.13518,-87.89
13.02.2018, 11:00:16,52.820127,-0.135188,-88.53
13.02.2018, 11:00:17,52.81989,-0.135181,-90.15
13.02.2018, 11:00:18,52.819659,-0.135163,-88.39
13.02.2018, 11:00:19,52.819427,-0.135144,-90.64
13.02.2018, 11:00:20,52.819195,-0.135112,-90.64
13.02.2018, 11:00:21,52.818962,-0.135072,-89.33
13.02.2018, 11:00:23,52.818753,-0.135028,-87.88
13.02.2018, 11:00:24,52.818529,-0.134967,-87.68
13.02.2018, 11:00:25,52.8183,-0.134899,-89.15
13.02.2018, 11:00:26,52.818063,-0.134817,-87.92
13.02.2018, 11:00:27,52.817836,-0.134726,-88.37
13.02.2018, 11:00:28,52.81761,-0.134624,-88.83
13.02.2018, 11:00:29,52.817386,-0.134514,-88.89
13.02.2018, 11:00:30,52.817159,-0.134396,-88.44
13.02.2018, 11:00:32,52.816963,-0.134281,-90.56
13.02.2018, 11:00:33,52.816741,-0.134143,-91.18
13.02.2018, 11:00:34,52.816527,-0.133993,-91.91
13.02.2018, 11:00:35,52.816317,-0.133837,-90.58
13.02.2018, 11:00:36,52.816107,-0.133677,-87.87
13.02.2018, 11:00:37,52.815893,-0.133503,-89.39
13.02.2018, 11:00:39,52.815697,-0.133335,-90.18
13.02.2018, 11:00:40,52.815521,-0.133176,-89.81
13.02.2018, 11:00:41,52.815287,-0.132943,-86.66
13.02.2018, 11:00:42,52.81507,-0.132713,-85.56
13.02.2018, 11:00:44,52.814886,-0.132497,-84.8
13.02.2018, 11:00:45,52.814682,-0.13225,-82.38
13.02.2018, 11:00:47,52.814501,-0.132021,-82.29
13.02.2018, 11:00:48,52.814298,-0.131766,-86.63
13.02.2018, 11:00:50,52.814107,-0.131523,-88.84
13.02.2018, 11:00:52,52.813916,-0.131279,-85.31
13.02.2018, 11:00:54,52.813733,-0.131027,-83.56
13.02.2018, 11:00:57,52.813535,-0.130766,-84.05
13.02.2018, 11:01:02,52.813338,-0.130483,-84.93
13.02.2018, 11:01:07,52.813199,-0.130278,-85.34
13.02.2018, 11:01:10,52.813071,-0.129992,-84.17
13.02.2018, 11:01:13,52.812949,-0.129707,-87.02
13.02.2018, 11:01:16,52.812753,-0.129594,-86.81
13.02.2018, 11:01:18,52.81256,-0.129453,-85.97
13.02.2018, 11:01:20,52.812386,-0.129248,-85.21
13.02.2018, 11:01:22,52.812203,-0.128998,-84.69
13.02.2018, 11:01:23,52.812029,-0.128757,-85.59
13.02.2018, 11:01:25,52.811873,-0.128538,-84.95
13.02.2018, 11:01:26,52.811683,-0.128279,-84.97
13.02.2018, 11:01:28,52.811515,-0.128054,-85.94
13.02.2018, 11:01:29,52.811332,-0.127809,-84.49
13.02.2018, 11:01:31,52.811162,-0.127587,-83.94
13.02.2018, 11:01:32,52.810975,-0.127343,-85.87
13.02.2018, 11:01:34,52.810806,-0.127116,-86.91
13.02.2018, 11:01:35,52.810613,-0.126864,-88.33
13.02.2018, 11:01:37,52.810439,-0.126632,-86.84
13.02.2018, 11:01:38,52.810254,-0.126378,-87.84
13.02.2018, 11:01:40,52.810085,-0.126152,-84.81
13.02.2018, 11:01:41,52.80991,-0.12591,-85.1
13.02.2018, 11:01:42,52.809731,-0.125665,-88.29
13.02.2018, 11:01:44,52.809565,-0.125442,-91.19
13.02.2018, 11:01:45,52.809382,-0.125207,-88
13.02.2018, 11:01:46,52.809183,-0.124966,-89.25
13.02.2018, 11:01:47,52.808986,-0.124732,-88.75
13.02.2018, 11:01:49,52.808811,-0.124544,-92.04
13.02.2018, 11:01:50,52.808616,-0.124344,-90.8
13.02.2018, 11:01:51,52.80841,-0.124153,-89.96
13.02.2018, 11:01:52,52.808204,-0.123979,-89.26
13.02.2018, 11:01:54,52.808014,-0.123829,-90.45
13.02.2018, 11:01:55,52.807793,-0.123676,-92.39
13.02.2018, 11:01:56,52.807568,-0.123542,-91.79
13.02.2018, 11:01:57,52.807344,-0.123421,-91.7
13.02.2018, 11:01:59,52.807148,-0.123322,-90.47
13.02.2018, 11:02:00,52.806932,-0.123226,-90.35
13.02.2018, 11:02:01,52.806704,-0.123139,-93.01
13.02.2018, 11:02:02,52.806475,-0.12306,-93.66
13.02.2018, 11:02:03,52.806235,-0.122994,-92.77
13.02.2018, 11:02:05,52.806007,-0.12295,-95.6
13.02.2018, 11:02:06,52.805788,-0.122921,-94.67
13.02.2018, 11:02:07,52.805549,-0.122902,-97.21
13.02.2018, 11:02:08,52.805309,-0.122897,-91.06
13.02.2018, 11:02:10,52.805069,-0.122905,-93.48
13.02.2018, 11:02:11,52.804851,-0.122926,-94.92
13.02.2018, 11:02:12,52.804623,-0.122958,-94.53
13.02.2018, 11:02:13,52.804379,-0.123001,-95.34
13.02.2018, 11:02:15,52.804167,-0.12304,-93.94
13.02.2018, 11:02:16,52.803943,-0.12308,-94.67
13.02.2018, 11:02:17,52.803703,-0.123129,-97.69
13.02.2018, 11:02:18,52.803468,-0.12317,-97.94
13.02.2018, 11:02:20,52.803232,-0.123207,-97.26
13.02.2018, 11:02:21,52.803014,-0.123246,-100.78
13.02.2018, 11:02:22,52.802777,-0.123289,-98.27
13.02.2018, 11:02:23,52.802542,-0.123332,-97.81
13.02.2018, 11:02:25,52.802323,-0.123373,-97.4
13.02.2018, 11:02:26,52.802094,-0.123423,-92.9
13.02.2018, 11:02:27,52.801859,-0.123471,-93.11
13.02.2018, 11:02:28,52.801626,-0.123513,-92.41
13.02.2018, 11:02:30,52.80142,-0.123548,-94
13.02.2018, 11:02:31,52.801186,-0.123592,-92.62
13.02.2018, 11:02:32,52.800944,-0.123636,-91.06
13.02.2018, 11:02:34,52.80073,-0.123677,-93.68
13.02.2018, 11:02:35,52.800484,-0.123725,-93.39
13.02.2018, 11:02:37,52.800253,-0.123768,-96.32
13.02.2018, 11:02:38,52.800014,-0.123807,-97.42
13.02.2018, 11:02:40,52.799785,-0.123842,-98.99
13.02.2018, 11:02:41,52.799535,-0.123882,-99.26
13.02.2018, 11:02:43,52.799314,-0.123921,-96.09
13.02.2018, 11:02:45,52.799067,-0.123968,-99.47
13.02.2018, 11:02:47,52.798816,-0.12402,-96.83
13.02.2018, 11:02:50,52.798575,-0.124061,-98.64
13.02.2018, 11:02:54,52.798331,-0.12412,-97.93
13.02.2018, 11:02:59,52.798098,-0.124163,-95.68
13.02.2018, 11:03:05,52.797849,-0.124169,-95.1
13.02.2018, 11:03:11,52.797693,-0.124028,-99.18
13.02.2018, 11:03:15,52.797635,-0.123687,-98.83
13.02.2018, 11:03:17,52.797685,-0.123344,-97.55
13.02.2018, 11:03:19,52.797802,-0.123018,-101.74
13.02.2018, 11:03:21,52.797943,-0.12271,-94.73
13.02.2018, 11:03:23,52.798076,-0.122423,-92
13.02.2018, 11:03:25,52.798205,-0.122143,-92.21
13.02.2018, 11:03:26,52.798354,-0.121834,-91.66
13.02.2018, 11:03:28,52.798501,-0.121546,-89.75
13.02.2018, 11:03:30,52.79865,-0.121259,-90.13
13.02.2018, 11:03:31,52.798808,-0.120957,-90.32
13.02.2018, 11:03:33,52.798946,-0.120689,-90.39
13.02.2018, 11:03:35,52.799112,-0.120385,-91.23
13.02.2018, 11:03:36,52.799277,-0.120084,-92.11
13.02.2018, 11:03:38,52.799441,-0.119814,-94.05
13.02.2018, 11:03:40,52.799622,-0.11953,-95.29
13.02.2018, 11:03:41,52.799781,-0.119291,-92.16
13.02.2018, 11:03:43,52.799938,-0.11905,-94.41
13.02.2018, 11:03:44,52.800118,-0.118769,-89.67
13.02.2018, 11:03:46,52.800267,-0.11853,-89.98
13.02.2018, 11:03:47,52.800426,-0.118208,-93.65
13.02.2018, 11:03:49,52.800534,-0.117906,-93.53
13.02.2018, 11:03:51,52.800625,-0.117562,-90.73
13.02.2018, 11:03:52,52.800688,-0.117191,-90.68
13.02.2018, 11:03:54,52.800732,-0.11683,-90.89
13.02.2018, 11:03:55,52.800767,-0.116427,-93.17
13.02.2018, 11:03:57,52.800792,-0.11608,-92.27
13.02.2018, 11:03:58,52.800822,-0.115694,-90.62
13.02.2018, 11:04:00,52.800851,-0.115332,-89.17
13.02.2018, 11:04:01,52.800887,-0.114919,-88.48
13.02.2018, 11:04:03,52.800925,-0.114553,-88.76
13.02.2018, 11:04:05,52.800965,-0.114167,-89.3
13.02.2018, 11:04:06,52.801014,-0.113792,-89.47
13.02.2018, 11:04:08,52.801068,-0.113427,-93.07
13.02.2018, 11:04:09,52.801125,-0.113039,-92.61
13.02.2018, 11:04:11,52.801175,-0.112685,-92.48
13.02.2018, 11:04:12,52.801228,-0.1123,-93.9
13.02.2018, 11:04:14,52.801283,-0.11195,-94.38
13.02.2018, 11:04:15,52.801344,-0.111566,-92.31
13.02.2018, 11:04:17,52.801393,-0.111235,-92.72
13.02.2018, 11:04:18,52.801446,-0.110837,-93
13.02.2018, 11:04:20,52.80149,-0.110492,-93.9
13.02.2018, 11:04:21,52.801537,-0.110098,-92.26
13.02.2018, 11:04:23,52.801583,-0.109765,-93
13.02.2018, 11:04:24,52.801631,-0.109383,-91.97
13.02.2018, 11:04:26,52.801675,-0.109025,-93.19
13.02.2018, 11:04:27,52.801716,-0.108631,-96.42
13.02.2018, 11:04:29,52.801757,-0.108278,-98.05
13.02.2018, 11:04:30,52.801796,-0.107891,-98.41
13.02.2018, 11:04:32,52.80183,-0.107502,-97.54
13.02.2018, 11:04:33,52.801853,-0.107132,-96.65
13.02.2018, 11:04:34,52.801875,-0.106731,-95.59
13.02.2018, 11:04:36,52.801894,-0.106368,-94.49
13.02.2018, 11:04:37,52.801927,-0.10596,-94.58
13.02.2018, 11:04:39,52.801957,-0.105602,-92.3
13.02.2018, 11:04:40,52.801985,-0.105216,-96.49
13.02.2018, 11:04:42,52.802006,-0.104878,-92.7
13.02.2018, 11:04:43,52.802036,-0.10448,-94.31
13.02.2018, 11:04:45,52.80207,-0.104119,-94.66
13.02.2018, 11:04:46,52.802109,-0.10372,-99.8
13.02.2018, 11:04:48,52.802141,-0.103381,-102.45
13.02.2018, 11:04:49,52.802184,-0.102966,-102.88
13.02.2018, 11:04:51,52.802224,-0.102598,-103.83
13.02.2018, 11:04:53,52.80227,-0.102203,-99.24
13.02.2018, 11:04:55,52.802323,-0.10181,-100.01
13.02.2018, 11:04:57,52.802426,-0.101449,-95.8
13.02.2018, 11:04:59,52.802598,-0.101188,-94.11
13.02.2018, 11:05:01,52.80279,-0.101071,-92.29
13.02.2018, 11:05:03,52.803002,-0.100997,-93.72
13.02.2018, 11:05:04,52.803203,-0.10093,-93.4
13.02.2018, 11:05:05,52.803426,-0.10082,-93.63
13.02.2018, 11:05:06,52.803647,-0.100684,-92.19
13.02.2018, 11:05:08,52.803853,-0.100535,-90.49
13.02.2018, 11:05:09,52.804038,-0.100369,-88.96
13.02.2018, 11:05:10,52.804241,-0.100173,-89.38
13.02.2018, 11:05:11,52.80443,-0.099958,-89.71
13.02.2018, 11:05:12,52.804607,-0.099731,-87.92
13.02.2018, 11:05:13,52.80479,-0.099476,-88.53
13.02.2018, 11:05:14,52.804963,-0.099206,-91.84
13.02.2018, 11:05:15,52.805115,-0.098929,-92.27
13.02.2018, 11:05:16,52.805258,-0.098647,-89.36
13.02.2018, 11:05:17,52.805397,-0.098348,-90.57
13.02.2018, 11:05:18,52.805518,-0.098082,-93.08
13.02.2018, 11:05:20,52.805667,-0.097738,-89.48
13.02.2018, 11:05:21,52.805793,-0.097437,-92.31
13.02.2018, 11:05:22,52.805916,-0.097142,-93.09
13.02.2018, 11:05:23,52.806048,-0.096825,-91.45
13.02.2018, 11:05:24,52.806174,-0.096519,-93
13.02.2018, 11:05:25,52.806304,-0.09622,-93.69
13.02.2018, 11:05:26,52.806442,-0.0959,-92.76
13.02.2018, 11:05:27,52.806578,-0.095585,-92.84
13.02.2018, 11:05:28,52.806708,-0.095273,-93.18
13.02.2018, 11:05:29,52.806839,-0.094962,-94.69
13.02.2018, 11:05:30,52.80697,-0.094648,-93.36
13.02.2018, 11:05:31,52.8071,-0.094332,-92.66
13.02.2018, 11:05:32,52.807228,-0.094016,-92.22
13.02.2018, 11:05:33,52.807358,-0.093702,-94.78
13.02.2018, 11:05:34,52.807492,-0.093392,-93.72
13.02.2018, 11:05:35,52.80763,-0.093072,-91.17
13.02.2018, 11:05:36,52.807767,-0.092749,-93.37
13.02.2018, 11:05:37,52.807901,-0.092433,-93.96
13.02.2018, 11:05:38,52.808034,-0.092114,-93.92
13.02.2018, 11:05:40,52.808165,-0.091812,-96.14
13.02.2018, 11:05:41,52.808296,-0.0915,-98.87
13.02.2018, 11:05:42,52.808432,-0.091176,-98.97
13.02.2018, 11:05:43,52.808564,-0.09085,-96.17
13.02.2018, 11:05:44,52.80869,-0.090532,-94.55
13.02.2018, 11:05:46,52.808808,-0.090217,-95.59
13.02.2018, 11:05:47,52.80892,-0.089902,-95.85
13.02.2018, 11:05:48,52.809033,-0.089547,-95.84
13.02.2018, 11:05:49,52.809131,-0.089211,-98.51
13.02.2018, 11:05:50,52.809229,-0.08884,-99.09
13.02.2018, 11:05:52,52.809308,-0.088512,-96.06
13.02.2018, 11:05:53,52.80939,-0.088129,-96.69
13.02.2018, 11:05:54,52.809466,-0.087758,-99.32
13.02.2018, 11:05:56,52.809533,-0.087395,-98.64
13.02.2018, 11:05:57,52.809587,-0.087042,-98.35
13.02.2018, 11:05:58,52.809639,-0.086644,-96.8
13.02.2018, 11:06:00,52.809682,-0.08626,-96.77
13.02.2018, 11:06:01,52.809708,-0.085904,-100.35
13.02.2018, 11:06:02,52.809732,-0.085506,-101.32
13.02.2018, 11:06:04,52.809742,-0.085122,-101.49
13.02.2018, 11:06:05,52.809745,-0.084766,-100.25
13.02.2018, 11:06:06,52.809746,-0.084368,-101.35
13.02.2018, 11:06:07,52.809739,-0.083965,-101.19
13.02.2018, 11:06:09,52.809718,-0.083624,-98.8
13.02.2018, 11:06:10,52.809688,-0.083236,-99.25
13.02.2018, 11:06:11,52.809648,-0.082846,-99.31
13.02.2018, 11:06:13,52.809609,-0.082498,-102.99
13.02.2018, 11:06:14,52.809554,-0.082107,-101.62
13.02.2018, 11:06:15,52.809487,-0.08173,-100.68
13.02.2018, 11:06:17,52.809418,-0.081391,-99.88
13.02.2018, 11:06:18,52.809338,-0.081013,-95.53
13.02.2018, 11:06:19,52.80925,-0.080647,-100.48
13.02.2018, 11:06:21,52.809164,-0.080327,-103.03
13.02.2018, 11:06:22,52.809055,-0.079962,-102.49
13.02.2018, 11:06:24,52.808955,-0.079658,-98.85
13.02.2018, 11:06:25,52.808835,-0.079322,-91.71
13.02.2018, 11:06:26,52.808712,-0.078977,-93.86
13.02.2018, 11:06:28,52.808603,-0.07868,-95.68
13.02.2018, 11:06:29,52.80848,-0.078347,-95.79
13.02.2018, 11:06:30,52.808356,-0.078023,-96.81
13.02.2018, 11:06:32,52.808233,-0.077707,-93.08
13.02.2018, 11:06:33,52.80811,-0.077389,-97.62
13.02.2018, 11:06:34,52.807986,-0.07705,-96.35
13.02.2018, 11:06:36,52.807867,-0.076715,-97.28
13.02.2018, 11:06:37,52.807757,-0.076388,-95.4
13.02.2018, 11:06:38,52.807647,-0.076031,-98.7
13.02.2018, 11:06:40,52.807547,-0.075722,-97.08
13.02.2018, 11:06:41,52.807445,-0.075372,-96.48
13.02.2018, 11:06:42,52.807351,-0.075011,-95.65
13.02.2018, 11:06:44,52.807274,-0.074669,-98.52
13.02.2018, 11:06:45,52.807192,-0.07429,-95.98
13.02.2018, 11:06:47,52.807115,-0.07394,-100.07
13.02.2018, 11:06:48,52.807034,-0.073561,-100.56
13.02.2018, 11:06:50,52.806966,-0.07322,-94.18
13.02.2018, 11:06:52,52.806889,-0.072863,-96.59
13.02.2018, 11:06:53,52.806814,-0.072509,-96.17
13.02.2018, 11:06:55,52.806737,-0.072143,-103.95
13.02.2018, 11:06:56,52.806659,-0.071779,-99.3
13.02.2018, 11:06:58,52.806592,-0.071442,-100.86
13.02.2018, 11:06:59,52.806514,-0.071066,-100.23
13.02.2018, 11:07:01,52.806438,-0.07072,-99.44
13.02.2018, 11:07:02,52.80636,-0.070347,-103.11
13.02.2018, 11:07:04,52.806285,-0.069998,-98.46
13.02.2018, 11:07:05,52.806207,-0.069642,-96.51
13.02.2018, 11:07:07,52.806128,-0.06928,-101.11
13.02.2018, 11:07:08,52.806045,-0.068939,-99.76
13.02.2018, 11:07:10,52.805947,-0.068588,-104.65
13.02.2018, 11:07:11,52.805841,-0.068263,-101.68
13.02.2018, 11:07:13,52.80574,-0.067917,-96.62
13.02.2018, 11:07:14,52.805656,-0.067576,-94.94
13.02.2018, 11:07:16,52.805573,-0.0672,-93.79
13.02.2018, 11:07:17,52.805504,-0.06684,-95.65
13.02.2018, 11:07:19,52.80544,-0.066482,-93.75
13.02.2018, 11:07:20,52.80539,-0.066084,-95.93
13.02.2018, 11:07:22,52.805365,-0.065717,-97.66
13.02.2018, 11:07:23,52.805355,-0.065314,-98.64
13.02.2018, 11:07:25,52.805358,-0.064961,-99.93
13.02.2018, 11:07:26,52.805376,-0.064565,-100.15
13.02.2018, 11:07:28,52.805404,-0.064207,-97.95
13.02.2018, 11:07:29,52.805432,-0.063821,-98.46
13.02.2018, 11:07:31,52.805458,-0.063473,-95.65
13.02.2018, 11:07:32,52.80549,-0.063052,-94.86
13.02.2018, 11:07:34,52.805507,-0.062685,-95.32
13.02.2018, 11:07:35,52.805519,-0.062296,-96.88
13.02.2018, 11:07:37,52.805507,-0.061941,-98.27
13.02.2018, 11:07:38,52.805468,-0.061556,-98.8
13.02.2018, 11:07:40,52.805401,-0.061231,-99.52
13.02.2018, 11:07:41,52.805308,-0.060857,-99.2
13.02.2018, 11:07:43,52.805225,-0.06052,-99.16
13.02.2018, 11:07:44,52.805136,-0.060176,-98.35
13.02.2018, 11:07:45,52.80504,-0.059797,-95.5
13.02.2018, 11:07:47,52.804959,-0.059461,-95.25
13.02.2018, 11:07:48,52.804869,-0.059089,-93.57
