Site name: Merthyr ,,,,
Site latitude (deg): 51.7575 ,,,,
Site longitude (deg): -3.4494 ,,,,
Frequency (MHz): 915.95 ,,,,
Tx antenna height (m): 17 ,,,,
Adjusted e.i.r.p. (dBm): 47.3 ,,,,
Rx antenna height (m): 1.5 ,,,,
System noise floor (dBm): -124 ,,,,
Number of records: 78946 ,,,,
Date (dd.mm.yyyy), Time (hh:mm:ss), Rx Latitude (deg), Rx Longitude (deg), Local mean measurement (dBm) 
25.09.2017, 15:12:40,51.680348,-3.339565,-122.32
25.09.2017, 15:12:40,51.680224,-3.339497,-122.22
25.09.2017, 15:12:41,51.680127,-3.339443,-122.87
25.09.2017, 15:12:41,51.680011,-3.339392,-122.09
25.09.2017, 15:12:42,51.679885,-3.339335,-122.25
25.09.2017, 15:12:42,51.679797,-3.339301,-123.05
25.09.2017, 15:12:43,51.679672,-3.339252,-122
25.09.2017, 15:12:43,51.679584,-3.33922,-122.91
25.09.2017, 15:12:43,51.679451,-3.339172,-122.03
25.09.2017, 15:12:44,51.679361,-3.339143,-122.57
25.09.2017, 15:12:44,51.67923,-3.339109,-122.38
25.09.2017, 15:12:45,51.67914,-3.339085,-122.89
25.09.2017, 15:12:45,51.679012,-3.33904,-122.24
25.09.2017, 15:12:46,51.678893,-3.338998,-123.18
25.09.2017, 15:12:46,51.678797,-3.338964,-122.89
25.09.2017, 15:12:47,51.67867,-3.338918,-122.28
25.09.2017, 15:12:47,51.678583,-3.33888,-122.38
25.09.2017, 15:12:47,51.678454,-3.33882,-122.15
25.09.2017, 15:12:48,51.678369,-3.33878,-123.13
25.09.2017, 15:12:48,51.678247,-3.338721,-122.37
25.09.2017, 15:12:49,51.678164,-3.338681,-122.17
25.09.2017, 15:12:49,51.678036,-3.33861,-121.79
25.09.2017, 15:12:50,51.67793,-3.338552,-120.92
25.09.2017, 15:12:50,51.67783,-3.338481,-120.17
25.09.2017, 15:12:51,51.67771,-3.338396,-119.79
25.09.2017, 15:12:51,51.677628,-3.338329,-121.82
25.09.2017, 15:12:51,51.677507,-3.338229,-120.73
25.09.2017, 15:12:52,51.677428,-3.338158,-121.05
25.09.2017, 15:12:52,51.677314,-3.338054,-119.97
25.09.2017, 15:12:53,51.677237,-3.337982,-118.68
25.09.2017, 15:12:53,51.677124,-3.337871,-119.33
25.09.2017, 15:12:54,51.677047,-3.337796,-119.55
25.09.2017, 15:12:54,51.676943,-3.337676,-121.31
25.09.2017, 15:12:55,51.676843,-3.337562,-121.09
25.09.2017, 15:12:55,51.67676,-3.337472,-120.47
25.09.2017, 15:12:56,51.676645,-3.337349,-120.42
25.09.2017, 15:12:56,51.676568,-3.337267,-119.79
25.09.2017, 15:12:57,51.676456,-3.337147,-120.1
25.09.2017, 15:12:57,51.676381,-3.337065,-121.3
25.09.2017, 15:12:57,51.676273,-3.336946,-120.88
25.09.2017, 15:12:58,51.676198,-3.336865,-121.17
25.09.2017, 15:12:58,51.676086,-3.33675,-120.99
25.09.2017, 15:12:59,51.676008,-3.336671,-120.83
25.09.2017, 15:12:59,51.675892,-3.336566,-120.93
25.09.2017, 15:13:00,51.675807,-3.336488,-121.3
25.09.2017, 15:13:00,51.675695,-3.336393,-119.63
25.09.2017, 15:13:01,51.675592,-3.336305,-120.92
25.09.2017, 15:13:01,51.675501,-3.336239,-120.76
25.09.2017, 15:13:02,51.675389,-3.336157,-121.11
25.09.2017, 15:13:02,51.675299,-3.3361,-121.46
25.09.2017, 15:13:03,51.675166,-3.336018,-119.01
25.09.2017, 15:13:03,51.675074,-3.335963,-118.32
25.09.2017, 15:13:04,51.674941,-3.335885,-119.88
25.09.2017, 15:13:04,51.674849,-3.335834,-121.23
25.09.2017, 15:13:04,51.674717,-3.335762,-121.7
25.09.2017, 15:13:05,51.67463,-3.335718,-122.05
25.09.2017, 15:13:05,51.674509,-3.335657,-121.5
25.09.2017, 15:13:06,51.67442,-3.335611,-122.11
25.09.2017, 15:13:06,51.674292,-3.335544,-121.52
25.09.2017, 15:13:07,51.674199,-3.335497,-121.34
25.09.2017, 15:13:07,51.674066,-3.335431,-121.19
25.09.2017, 15:13:08,51.673975,-3.335388,-121.85
25.09.2017, 15:13:08,51.673849,-3.335331,-121.78
25.09.2017, 15:13:09,51.673757,-3.335289,-122.01
25.09.2017, 15:13:09,51.673628,-3.33523,-121.65
25.09.2017, 15:13:10,51.673538,-3.335186,-122.37
25.09.2017, 15:13:10,51.673413,-3.335122,-121.72
25.09.2017, 15:13:11,51.673323,-3.335075,-121.78
25.09.2017, 15:13:11,51.673196,-3.335009,-121.85
25.09.2017, 15:13:12,51.673105,-3.33496,-121.4
25.09.2017, 15:13:13,51.672979,-3.33489,-122.18
25.09.2017, 15:13:13,51.672889,-3.334839,-121.81
25.09.2017, 15:13:14,51.672765,-3.334768,-121.72
25.09.2017, 15:13:14,51.672678,-3.334713,-122.34
25.09.2017, 15:13:15,51.672559,-3.334637,-121.36
25.09.2017, 15:13:15,51.672471,-3.334578,-121.09
25.09.2017, 15:13:16,51.672348,-3.334496,-121.64
25.09.2017, 15:13:16,51.67226,-3.334441,-122.56
25.09.2017, 15:13:17,51.672138,-3.334365,-122.45
25.09.2017, 15:13:17,51.67205,-3.3343,-122.41
25.09.2017, 15:13:18,51.67194,-3.334218,-121.94
25.09.2017, 15:13:18,51.671844,-3.334145,-121.74
25.09.2017, 15:13:19,51.671737,-3.334063,-122.42
25.09.2017, 15:13:19,51.671639,-3.333985,-122.51
25.09.2017, 15:13:20,51.671537,-3.333903,-121.4
25.09.2017, 15:13:20,51.671438,-3.333824,-122.6
25.09.2017, 15:13:21,51.671338,-3.333745,-122.83
25.09.2017, 15:13:21,51.671236,-3.33366,-122.98
25.09.2017, 15:13:22,51.671137,-3.333578,-122.42
25.09.2017, 15:13:22,51.671033,-3.333488,-122.56
25.09.2017, 15:13:23,51.670937,-3.333405,-122.41
25.09.2017, 15:13:23,51.670832,-3.333317,-122.62
25.09.2017, 15:13:24,51.670738,-3.333238,-122.18
25.09.2017, 15:13:24,51.670631,-3.333149,-123.12
25.09.2017, 15:13:25,51.670538,-3.333072,-122.64
25.09.2017, 15:13:25,51.670432,-3.332983,-122.94
25.09.2017, 15:13:26,51.670342,-3.332908,-123.11
25.09.2017, 15:13:26,51.670234,-3.332814,-122.65
25.09.2017, 15:13:27,51.67014,-3.332732,-123.04
25.09.2017, 15:13:27,51.67003,-3.332642,-122.76
25.09.2017, 15:13:28,51.669937,-3.332565,-123.07
25.09.2017, 15:13:28,51.669823,-3.332478,-122.46
25.09.2017, 15:13:29,51.66973,-3.332407,-122.97
25.09.2017, 15:13:29,51.669622,-3.332316,-122.33
25.09.2017, 15:13:30,51.669532,-3.33224,-122.96
25.09.2017, 15:13:30,51.66943,-3.332155,-122.53
25.09.2017, 15:13:31,51.669332,-3.332073,-122.7
25.09.2017, 15:13:31,51.669228,-3.331993,-123.24
25.09.2017, 15:13:32,51.669122,-3.33191,-122.3
25.09.2017, 15:13:32,51.66903,-3.331834,-122.66
25.09.2017, 15:13:33,51.668925,-3.331747,-122.96
25.09.2017, 15:13:33,51.668838,-3.331673,-122.73
25.09.2017, 15:13:34,51.66871,-3.331565,-123.24
25.09.2017, 15:13:34,51.668633,-3.3315,-122.72
25.09.2017, 15:13:35,51.668522,-3.331407,-121.89
25.09.2017, 15:13:35,51.668442,-3.331342,-122.6
25.09.2017, 15:13:35,51.668326,-3.331248,-122.99
25.09.2017, 15:13:36,51.668246,-3.331184,-122.78
25.09.2017, 15:13:36,51.668129,-3.331089,-123.13
25.09.2017, 15:13:37,51.668048,-3.331024,-122.97
25.09.2017, 15:13:37,51.66793,-3.330932,-122.81
25.09.2017, 15:13:38,51.667851,-3.33087,-123.05
25.09.2017, 15:13:38,51.66773,-3.330775,-122.5
25.09.2017, 15:13:39,51.667632,-3.330698,-122.52
25.09.2017, 15:13:39,51.667529,-3.330626,-122.5
25.09.2017, 15:13:40,51.66741,-3.330543,-122.36
25.09.2017, 15:13:40,51.667325,-3.330487,-122.91
25.09.2017, 15:13:41,51.667202,-3.330406,-122.29
25.09.2017, 15:13:41,51.66712,-3.330354,-122.65
25.09.2017, 15:13:41,51.666998,-3.330279,-122.87
25.09.2017, 15:13:42,51.666916,-3.330229,-122.75
25.09.2017, 15:13:42,51.666798,-3.330158,-122.98
25.09.2017, 15:13:43,51.666705,-3.330102,-123.22
25.09.2017, 15:13:43,51.666588,-3.330038,-122.77
25.09.2017, 15:13:44,51.666467,-3.329972,-122.84
25.09.2017, 15:13:44,51.666376,-3.32993,-122.21
25.09.2017, 15:13:45,51.666254,-3.329874,-122.7
25.09.2017, 15:13:45,51.66617,-3.329835,-122.35
25.09.2017, 15:13:45,51.666041,-3.329776,-122.62
25.09.2017, 15:13:46,51.665956,-3.329739,-120.56
25.09.2017, 15:13:46,51.665828,-3.329691,-120.31
25.09.2017, 15:13:47,51.665735,-3.329655,-119.09
25.09.2017, 15:13:47,51.665608,-3.329613,-120.01
25.09.2017, 15:13:48,51.66548,-3.32957,-121.21
25.09.2017, 15:13:48,51.665386,-3.329543,-122.65
25.09.2017, 15:13:49,51.665257,-3.329507,-120.23
25.09.2017, 15:13:49,51.665165,-3.329484,-119.28
25.09.2017, 15:13:49,51.665027,-3.329451,-120.48
25.09.2017, 15:13:50,51.664935,-3.329431,-121.56
25.09.2017, 15:13:50,51.6648,-3.329404,-122.86
25.09.2017, 15:13:51,51.664707,-3.329387,-121.1
25.09.2017, 15:13:51,51.664574,-3.329366,-118.17
25.09.2017, 15:13:52,51.66448,-3.329352,-118.83
25.09.2017, 15:13:52,51.664345,-3.329341,-122.78
25.09.2017, 15:13:53,51.664235,-3.329332,-120.5
25.09.2017, 15:13:53,51.664119,-3.329325,-121.53
25.09.2017, 15:13:54,51.663995,-3.329318,-122.72
25.09.2017, 15:13:54,51.663898,-3.329316,-123.07
25.09.2017, 15:13:55,51.663769,-3.329312,-122.67
25.09.2017, 15:13:55,51.663677,-3.329316,-122.6
25.09.2017, 15:13:56,51.663545,-3.329322,-122.94
25.09.2017, 15:13:56,51.663451,-3.32933,-122.34
25.09.2017, 15:13:56,51.663317,-3.329342,-122.7
25.09.2017, 15:13:57,51.663225,-3.329351,-122.74
25.09.2017, 15:13:57,51.663096,-3.329366,-122.9
25.09.2017, 15:13:58,51.663004,-3.329378,-123.2
25.09.2017, 15:13:58,51.662872,-3.3294,-122.99
25.09.2017, 15:13:59,51.66278,-3.329416,-123.36
25.09.2017, 15:13:59,51.66265,-3.329441,-123.17
25.09.2017, 15:14:00,51.662561,-3.329459,-123.39
25.09.2017, 15:14:00,51.662437,-3.329486,-123.29
25.09.2017, 15:14:01,51.662338,-3.329507,-123.25
25.09.2017, 15:14:01,51.662217,-3.329534,-123.03
25.09.2017, 15:14:02,51.662103,-3.32956,-122.99
25.09.2017, 15:14:02,51.661992,-3.329582,-123.57
25.09.2017, 15:14:03,51.66187,-3.329607,-123.09
25.09.2017, 15:14:03,51.661777,-3.329629,-123.48
25.09.2017, 15:14:04,51.661657,-3.329658,-122.94
25.09.2017, 15:14:04,51.661555,-3.329681,-123.3
25.09.2017, 15:14:05,51.661406,-3.329716,-123.28
25.09.2017, 15:14:05,51.66131,-3.329731,-122.93
25.09.2017, 15:14:06,51.661173,-3.329751,-123.4
25.09.2017, 15:14:06,51.661081,-3.329758,-123.02
25.09.2017, 15:14:07,51.660951,-3.329767,-123.45
25.09.2017, 15:14:07,51.66085,-3.329767,-123.47
25.09.2017, 15:14:08,51.660712,-3.329765,-122.77
25.09.2017, 15:14:08,51.660614,-3.32975,-122.71
25.09.2017, 15:14:09,51.660495,-3.329732,-123.11
25.09.2017, 15:14:09,51.660385,-3.329701,-123.13
25.09.2017, 15:14:10,51.660275,-3.32967,-120.79
25.09.2017, 15:14:10,51.660161,-3.329621,-122.23
25.09.2017, 15:14:11,51.660065,-3.32958,-121.42
25.09.2017, 15:14:11,51.659945,-3.329512,-122.6
25.09.2017, 15:14:12,51.659854,-3.32946,-123
25.09.2017, 15:14:12,51.659736,-3.329382,-122.41
25.09.2017, 15:14:13,51.659651,-3.329325,-122.38
25.09.2017, 15:14:13,51.659532,-3.32923,-123.11
25.09.2017, 15:14:14,51.659445,-3.329158,-123.26
25.09.2017, 15:14:14,51.659328,-3.32905,-122.71
25.09.2017, 15:14:15,51.659245,-3.32897,-122.23
25.09.2017, 15:14:15,51.659136,-3.328852,-122.33
25.09.2017, 15:14:16,51.659057,-3.328763,-122.79
25.09.2017, 15:14:16,51.658951,-3.328631,-122.81
25.09.2017, 15:14:17,51.658877,-3.328532,-122.66
25.09.2017, 15:14:17,51.658777,-3.328388,-121.94
25.09.2017, 15:14:18,51.65871,-3.328279,-122.67
25.09.2017, 15:14:19,51.658619,-3.328121,-122.47
25.09.2017, 15:14:19,51.658556,-3.328006,-122.99
25.09.2017, 15:14:20,51.65847,-3.327846,-122.87
25.09.2017, 15:14:20,51.658416,-3.327729,-122.06
25.09.2017, 15:14:21,51.658341,-3.327565,-122.57
25.09.2017, 15:14:21,51.65829,-3.327441,-122.27
25.09.2017, 15:14:22,51.658219,-3.327262,-121.92
25.09.2017, 15:14:22,51.658173,-3.327127,-121.49
25.09.2017, 15:14:23,51.658111,-3.326934,-122.28
25.09.2017, 15:14:23,51.658072,-3.326794,-122.02
25.09.2017, 15:14:24,51.658019,-3.326596,-121.92
25.09.2017, 15:14:24,51.657986,-3.326447,-121.36
25.09.2017, 15:14:25,51.657941,-3.326238,-119.3
25.09.2017, 15:14:25,51.657916,-3.326097,-121.73
25.09.2017, 15:14:26,51.657881,-3.3259,-122.04
25.09.2017, 15:14:26,51.657861,-3.32575,-122.16
25.09.2017, 15:14:27,51.657835,-3.325532,-122.75
25.09.2017, 15:14:27,51.657825,-3.325371,-122.68
25.09.2017, 15:14:28,51.657813,-3.325141,-122.11
25.09.2017, 15:14:28,51.65781,-3.324979,-121.44
25.09.2017, 15:14:29,51.657807,-3.32476,-121.98
25.09.2017, 15:14:29,51.657808,-3.324592,-121.41
25.09.2017, 15:14:30,51.65781,-3.32441,-122.75
25.09.2017, 15:14:30,51.657821,-3.324211,-122.51
25.09.2017, 15:14:31,51.65783,-3.324051,-122.94
25.09.2017, 15:14:31,51.657847,-3.323829,-123.12
25.09.2017, 15:14:32,51.657863,-3.323667,-123.3
25.09.2017, 15:14:32,51.65789,-3.323454,-123.43
25.09.2017, 15:14:33,51.657911,-3.323303,-122.81
25.09.2017, 15:14:34,51.657941,-3.3231,-123.48
25.09.2017, 15:14:34,51.657963,-3.322954,-123.45
25.09.2017, 15:14:35,51.657994,-3.322756,-123.72
25.09.2017, 15:14:35,51.658017,-3.322602,-123.83
25.09.2017, 15:14:36,51.658045,-3.322415,-123.91
25.09.2017, 15:14:36,51.658072,-3.322225,-123.58
25.09.2017, 15:14:37,51.658095,-3.322061,-123.64
25.09.2017, 15:14:37,51.658126,-3.321852,-123.92
25.09.2017, 15:14:38,51.658149,-3.321699,-123.22
25.09.2017, 15:14:38,51.658177,-3.321494,-123.6
25.09.2017, 15:14:39,51.658198,-3.321334,-123.19
25.09.2017, 15:14:40,51.658228,-3.321113,-123.72
25.09.2017, 15:14:40,51.658246,-3.320958,-123.55
25.09.2017, 15:14:41,51.658267,-3.320777,-123.98
25.09.2017, 15:14:41,51.658289,-3.320587,-123.55
25.09.2017, 15:14:42,51.658308,-3.320428,-123.61
25.09.2017, 15:14:42,51.658326,-3.320214,-123.77
25.09.2017, 15:14:43,51.658337,-3.320056,-123.81
25.09.2017, 15:14:44,51.658347,-3.319844,-123.31
25.09.2017, 15:14:44,51.658351,-3.319682,-124.12
25.09.2017, 15:14:45,51.658355,-3.319497,-123.8
25.09.2017, 15:14:45,51.658348,-3.3193,-123.47
25.09.2017, 15:14:46,51.65834,-3.319134,-123.65
25.09.2017, 15:14:47,51.658323,-3.318911,-123.84
25.09.2017, 15:14:47,51.658304,-3.318748,-123.73
25.09.2017, 15:14:48,51.65828,-3.318572,-123.36
25.09.2017, 15:14:48,51.658244,-3.318382,-123.4
25.09.2017, 15:14:49,51.658213,-3.318227,-123.21
25.09.2017, 15:14:50,51.658165,-3.318024,-123.62
25.09.2017, 15:14:50,51.658126,-3.317878,-123.01
25.09.2017, 15:14:51,51.658085,-3.317732,-123.05
25.09.2017, 15:14:51,51.658021,-3.317543,-123.21
25.09.2017, 15:14:52,51.657967,-3.317399,-123.39
25.09.2017, 15:14:53,51.657893,-3.317218,-123.8
25.09.2017, 15:14:53,51.65783,-3.317081,-123.28
25.09.2017, 15:14:54,51.657766,-3.31695,-123.94
25.09.2017, 15:14:55,51.65768,-3.316793,-123.4
25.09.2017, 15:14:55,51.657609,-3.316672,-124.09
25.09.2017, 15:14:56,51.657535,-3.316551,-123.87
25.09.2017, 15:14:56,51.657422,-3.316404,-123.08
25.09.2017, 15:14:57,51.657335,-3.3163,-123.32
25.09.2017, 15:14:58,51.657247,-3.316202,-123.98
25.09.2017, 15:14:59,51.657131,-3.316091,-124.04
25.09.2017, 15:14:59,51.657039,-3.316009,-123.61
25.09.2017, 15:15:00,51.656946,-3.315932,-123.85
25.09.2017, 15:15:01,51.65683,-3.315846,-123.63
25.09.2017, 15:15:01,51.656729,-3.315788,-123.27
25.09.2017, 15:15:02,51.656631,-3.315736,-123.38
25.09.2017, 15:15:03,51.656512,-3.31568,-123.52
25.09.2017, 15:15:03,51.6564,-3.315639,-123.55
25.09.2017, 15:15:04,51.656281,-3.315603,-123.89
25.09.2017, 15:15:05,51.65616,-3.315573,-123.19
25.09.2017, 15:15:06,51.656047,-3.315548,-123.4
25.09.2017, 15:15:07,51.655911,-3.315535,-124.08
25.09.2017, 15:15:08,51.655781,-3.315523,-123.62
25.09.2017, 15:15:09,51.655658,-3.315525,-123.65
25.09.2017, 15:15:10,51.65553,-3.315538,-123.26
25.09.2017, 15:15:11,51.655404,-3.31555,-123.21
25.09.2017, 15:15:13,51.655273,-3.315582,-123.59
25.09.2017, 15:15:14,51.655137,-3.315606,-123.63
25.09.2017, 15:15:16,51.655015,-3.315624,-123.5
25.09.2017, 15:15:19,51.654892,-3.315647,-123.81
25.09.2017, 15:15:22,51.654761,-3.315673,-123.5
25.09.2017, 15:15:25,51.654657,-3.315695,-123.7
25.09.2017, 15:15:30,51.654537,-3.315703,-123.69
25.09.2017, 15:15:38,51.65441,-3.315729,-124.11
25.09.2017, 15:15:44,51.654321,-3.315757,-123.62
25.09.2017, 15:15:47,51.654231,-3.315768,-123.59
25.09.2017, 15:15:49,51.654144,-3.315785,-123.42
25.09.2017, 15:15:51,51.654034,-3.3158,-123.47
25.09.2017, 15:15:53,51.653912,-3.315825,-123.26
25.09.2017, 15:15:55,51.653795,-3.315841,-124.02
25.09.2017, 15:15:57,51.653674,-3.315856,-123.7
25.09.2017, 15:15:59,51.653554,-3.315876,-123.4
25.09.2017, 15:16:03,51.653394,-3.315903,-123.39
25.09.2017, 15:16:25,51.6533,-3.315912,-123.88
25.09.2017, 15:16:31,51.653228,-3.315919,-123.57
25.09.2017, 15:16:33,51.653131,-3.315937,-123.59
25.09.2017, 15:16:34,51.653024,-3.315946,-123.33
25.09.2017, 15:16:36,51.652917,-3.315926,-124.12
25.09.2017, 15:16:37,51.652814,-3.31585,-123.48
25.09.2017, 15:16:39,51.652738,-3.315758,-123.49
25.09.2017, 15:16:40,51.652676,-3.315639,-123.17
25.09.2017, 15:16:41,51.65261,-3.315501,-123.72
25.09.2017, 15:16:42,51.652547,-3.315339,-123.43
25.09.2017, 15:16:43,51.652497,-3.315161,-122.95
25.09.2017, 15:16:44,51.652468,-3.314977,-123.08
25.09.2017, 15:16:45,51.652464,-3.314794,-123.38
25.09.2017, 15:16:46,51.652475,-3.314624,-123.77
25.09.2017, 15:16:47,51.652491,-3.314458,-123.73
25.09.2017, 15:16:48,51.652511,-3.314291,-123.28
25.09.2017, 15:16:49,51.652533,-3.314117,-123.37
25.09.2017, 15:16:50,51.65256,-3.313933,-123.8
25.09.2017, 15:16:51,51.652578,-3.313755,-123.24
25.09.2017, 15:16:51,51.652594,-3.313585,-123.46
25.09.2017, 15:16:52,51.652608,-3.313416,-122.93
25.09.2017, 15:16:53,51.652621,-3.313252,-122.78
25.09.2017, 15:16:54,51.652637,-3.313053,-122.71
25.09.2017, 15:16:54,51.652652,-3.312873,-122.8
25.09.2017, 15:16:55,51.652669,-3.3127,-122.42
25.09.2017, 15:16:56,51.652687,-3.312519,-123.42
25.09.2017, 15:16:57,51.652707,-3.312323,-122.52
25.09.2017, 15:16:58,51.652727,-3.312117,-122.16
25.09.2017, 15:16:59,51.652754,-3.311902,-122.49
25.09.2017, 15:17:00,51.652782,-3.311663,-120.73
25.09.2017, 15:17:02,51.65281,-3.311454,-119.95
25.09.2017, 15:17:03,51.652839,-3.311274,-120.01
25.09.2017, 15:17:05,51.652867,-3.311132,-122.64
25.09.2017, 15:17:06,51.652881,-3.310962,-122.68
25.09.2017, 15:17:07,51.652872,-3.310795,-122.36
25.09.2017, 15:17:09,51.652852,-3.310623,-122.52
25.09.2017, 15:17:10,51.65283,-3.310478,-121.81
25.09.2017, 15:17:11,51.652809,-3.310299,-122.08
25.09.2017, 15:17:12,51.652787,-3.310121,-121.85
25.09.2017, 15:17:13,51.652759,-3.309936,-123.12
25.09.2017, 15:17:14,51.652722,-3.309752,-123.42
25.09.2017, 15:17:15,51.652672,-3.309571,-123.35
25.09.2017, 15:17:16,51.652616,-3.309413,-123.62
25.09.2017, 15:17:18,51.652562,-3.30927,-123.53
25.09.2017, 15:17:19,51.652498,-3.309132,-124.08
25.09.2017, 15:17:20,51.652435,-3.308997,-123.51
25.09.2017, 15:17:21,51.652362,-3.308841,-123.83
25.09.2017, 15:17:22,51.652299,-3.308701,-123.72
25.09.2017, 15:17:23,51.652234,-3.308563,-123.74
25.09.2017, 15:17:24,51.652168,-3.308418,-123.79
25.09.2017, 15:17:25,51.652102,-3.308269,-123.53
25.09.2017, 15:17:26,51.652036,-3.308124,-123.89
25.09.2017, 15:17:27,51.651969,-3.307975,-123.57
25.09.2017, 15:17:28,51.651907,-3.307833,-123.56
25.09.2017, 15:17:29,51.651848,-3.307697,-123.66
25.09.2017, 15:17:30,51.651786,-3.307555,-123.57
25.09.2017, 15:17:31,51.651723,-3.307415,-123.51
25.09.2017, 15:17:32,51.65166,-3.30726,-124.05
25.09.2017, 15:17:33,51.65159,-3.307097,-123.61
25.09.2017, 15:17:34,51.651523,-3.306932,-123.4
25.09.2017, 15:17:35,51.65146,-3.30677,-123.48
25.09.2017, 15:17:36,51.651398,-3.306626,-123.62
25.09.2017, 15:17:37,51.651331,-3.306477,-123.83
25.09.2017, 15:17:37,51.651262,-3.306326,-123.23
25.09.2017, 15:17:38,51.6512,-3.306183,-123.51
25.09.2017, 15:17:39,51.651136,-3.306042,-123.82
25.09.2017, 15:17:40,51.651076,-3.305909,-123.49
25.09.2017, 15:17:41,51.651016,-3.305772,-123.43
25.09.2017, 15:17:42,51.650948,-3.30562,-124.11
25.09.2017, 15:17:43,51.650881,-3.305466,-123.72
25.09.2017, 15:17:44,51.650817,-3.305315,-123.67
25.09.2017, 15:17:45,51.650748,-3.305153,-123.19
25.09.2017, 15:17:46,51.650682,-3.305002,-123.71
25.09.2017, 15:17:46,51.650611,-3.304873,-123.64
25.09.2017, 15:17:47,51.650547,-3.30474,-123.56
25.09.2017, 15:17:48,51.650484,-3.304609,-123.83
25.09.2017, 15:17:49,51.650416,-3.304481,-123.7
25.09.2017, 15:17:50,51.650323,-3.304328,-123.55
25.09.2017, 15:17:50,51.650251,-3.304202,-123.48
25.09.2017, 15:17:51,51.650169,-3.304075,-123.94
25.09.2017, 15:17:52,51.65009,-3.303948,-123.31
25.09.2017, 15:17:53,51.650022,-3.30382,-123.48
25.09.2017, 15:17:54,51.649929,-3.303667,-123.27
25.09.2017, 15:17:54,51.649859,-3.303551,-124.08
25.09.2017, 15:17:55,51.649785,-3.30343,-123.23
25.09.2017, 15:17:56,51.649709,-3.303305,-123.3
25.09.2017, 15:17:57,51.649617,-3.303147,-123.46
25.09.2017, 15:17:57,51.649547,-3.303024,-123.54
25.09.2017, 15:17:58,51.649477,-3.302899,-123.03
25.09.2017, 15:17:59,51.649406,-3.302772,-123.43
25.09.2017, 15:18:00,51.64932,-3.3026,-123.87
25.09.2017, 15:18:00,51.649256,-3.302474,-122.94
25.09.2017, 15:18:01,51.649192,-3.30235,-123.32
25.09.2017, 15:18:02,51.64911,-3.302195,-123.76
25.09.2017, 15:18:02,51.649041,-3.302055,-123.46
25.09.2017, 15:18:03,51.648973,-3.301922,-123.13
25.09.2017, 15:18:04,51.648903,-3.301788,-123.22
25.09.2017, 15:18:05,51.648817,-3.301614,-123.79
25.09.2017, 15:18:05,51.648754,-3.30148,-123.24
25.09.2017, 15:18:06,51.648689,-3.301339,-123.61
25.09.2017, 15:18:07,51.648624,-3.301189,-123.64
25.09.2017, 15:18:08,51.648553,-3.301006,-123.57
25.09.2017, 15:18:08,51.6485,-3.300846,-123.35
25.09.2017, 15:18:09,51.648449,-3.300682,-123.66
25.09.2017, 15:18:10,51.648399,-3.300519,-123.86
25.09.2017, 15:18:11,51.648347,-3.30035,-124.07
25.09.2017, 15:18:11,51.6483,-3.300192,-123.69
25.09.2017, 15:18:12,51.648257,-3.300032,-123.34
25.09.2017, 15:18:13,51.648216,-3.299865,-123.14
25.09.2017, 15:18:14,51.648177,-3.299704,-123.63
25.09.2017, 15:18:15,51.648133,-3.299498,-123.9
25.09.2017, 15:18:15,51.648103,-3.299334,-123.34
25.09.2017, 15:18:16,51.648074,-3.299166,-123.68
25.09.2017, 15:18:17,51.648044,-3.298993,-123.05
25.09.2017, 15:18:18,51.648012,-3.298803,-123.26
25.09.2017, 15:18:18,51.647981,-3.298628,-123.51
25.09.2017, 15:18:19,51.64795,-3.29845,-123.04
25.09.2017, 15:18:20,51.647919,-3.298267,-122.83
25.09.2017, 15:18:21,51.647891,-3.298085,-123.33
25.09.2017, 15:18:22,51.647868,-3.297897,-122.88
25.09.2017, 15:18:23,51.647849,-3.297724,-122.91
25.09.2017, 15:18:24,51.647837,-3.297535,-122.21
25.09.2017, 15:18:25,51.647832,-3.297337,-122.79
25.09.2017, 15:18:26,51.647824,-3.297149,-123.23
25.09.2017, 15:18:26,51.647815,-3.296972,-123.19
25.09.2017, 15:18:27,51.647803,-3.296792,-122.91
25.09.2017, 15:18:28,51.647791,-3.29661,-122.66
25.09.2017, 15:18:29,51.647784,-3.296427,-122.63
25.09.2017, 15:18:30,51.647773,-3.296249,-122.45
25.09.2017, 15:18:31,51.647759,-3.296062,-122.95
25.09.2017, 15:18:32,51.647744,-3.295871,-122.44
25.09.2017, 15:18:33,51.647728,-3.295683,-123.47
25.09.2017, 15:18:35,51.64772,-3.295492,-122.78
25.09.2017, 15:18:36,51.647712,-3.295323,-122.25
25.09.2017, 15:18:37,51.647708,-3.295147,-122.78
25.09.2017, 15:18:38,51.647706,-3.294973,-122.04
25.09.2017, 15:18:39,51.647703,-3.294804,-120.57
25.09.2017, 15:18:40,51.647703,-3.29463,-120.05
25.09.2017, 15:18:41,51.647702,-3.294448,-120.05
25.09.2017, 15:18:42,51.647698,-3.294272,-121.31
25.09.2017, 15:18:43,51.647695,-3.294087,-122.02
25.09.2017, 15:18:44,51.64769,-3.293898,-121.75
25.09.2017, 15:18:45,51.647688,-3.293711,-121.72
25.09.2017, 15:18:46,51.647688,-3.293522,-121.36
25.09.2017, 15:18:47,51.647692,-3.293335,-122.64
25.09.2017, 15:18:48,51.647693,-3.293157,-123.06
25.09.2017, 15:18:49,51.647695,-3.292977,-121.32
25.09.2017, 15:18:50,51.647695,-3.292799,-121.48
